1909	1909	☆梨花枪
4742	1909	☆☆梨花枪
4555	1909	☆☆☆梨花枪
1913	1913	☆雁翎枪
4743	1913	☆☆雁翎枪
4556	1913	☆☆☆雁翎枪
5768	5768	☆透甲枪
5782	5768	☆☆透甲枪
5775	5768	☆☆☆透甲枪
5769	5769	☆腾蛟枪
5783	5769	☆☆腾蛟枪
5776	5769	☆☆☆腾蛟枪
5770	5770	☆闪空
5784	5770	☆☆闪空
5777	5770	☆☆☆闪空
5771	5771	☆血雨
5785	5771	☆☆血雨
5778	5771	☆☆☆血雨
5772	5772	☆白虹
5786	5772	☆☆白虹
5779	5772	☆☆☆白虹
5773	5773	☆破日
5787	5773	☆☆破日
5780	5773	☆☆☆破日
5774	5774	☆霸王
5788	5774	☆☆霸王
5781	5774	☆☆☆霸王
67	67	☆长朴刀
4728	67	☆☆长朴刀
4541	67	☆☆☆长朴刀
68	68	☆扫叶刀
4729	68	☆☆扫叶刀
4542	68	☆☆☆扫叶刀
69	69	☆劈挂刀
4730	69	☆☆劈挂刀
4543	69	☆☆☆劈挂刀
70	70	☆斩马刀
4731	70	☆☆斩马刀
4544	70	☆☆☆斩马刀
123	123	☆偃月刀
4732	123	☆☆偃月刀
4545	123	☆☆☆偃月刀
124	124	☆凤嘴刀
4733	124	☆☆凤嘴刀
4546	124	☆☆☆凤嘴刀
1907	1907	☆眉间刀
4734	1907	☆☆眉间刀
4547	1907	☆☆☆眉间刀
74	74	☆银鲤刀
4735	74	☆☆银鲤刀
4548	74	☆☆☆银鲤刀
5726	5726	☆象鼻刀
5740	5726	☆☆象鼻刀
5733	5726	☆☆☆象鼻刀
5727	5727	☆春秋刀
5741	5727	☆☆春秋刀
5734	5727	☆☆☆春秋刀
5728	5728	☆烽火
5742	5728	☆☆烽火
5735	5728	☆☆☆烽火
5729	5729	☆九难
5743	5729	☆☆九难
5736	5729	☆☆☆九难
5730	5730	☆鬼怒
5744	5730	☆☆鬼怒
5737	5730	☆☆☆鬼怒
5731	5731	☆神威
5745	5731	☆☆神威
5738	5731	☆☆☆神威
5732	5732	☆末日
5746	5732	☆☆末日
5739	5732	☆☆☆末日
87	87	☆棘木棒
4744	87	☆☆棘木棒
4558	87	☆☆☆棘木棒
88	88	☆狼牙棒
4745	88	☆☆狼牙棒
4559	88	☆☆☆狼牙棒
89	89	☆铜头棒
4746	89	☆☆铜头棒
4560	89	☆☆☆铜头棒
90	90	☆雁尾镗
4747	90	☆☆雁尾镗
4561	90	☆☆☆雁尾镗
131	131	☆碎灵镗
4748	131	☆☆碎灵镗
4562	131	☆☆☆碎灵镗
132	132	☆贪狼镗
4749	132	☆☆贪狼镗
4563	132	☆☆☆贪狼镗
1910	1910	☆嘶风镗
4750	1910	☆☆嘶风镗
4564	1910	☆☆☆嘶风镗
1926	1926	☆雷公镗
4751	1926	☆☆雷公镗
4565	1926	☆☆☆雷公镗
5789	5789	☆凤翅镗
5803	5789	☆☆凤翅镗
5796	5789	☆☆☆凤翅镗
5790	5790	☆九曲镗
5804	5790	☆☆九曲镗
5797	5790	☆☆☆九曲镗
5791	5791	☆吞云
5805	5791	☆☆吞云
5798	5791	☆☆☆吞云
5792	5792	☆人杰
5806	5792	☆☆人杰
5799	5792	☆☆☆人杰
5793	5793	☆鬼雄
5807	5793	☆☆鬼雄
5800	5793	☆☆☆鬼雄
5794	5794	☆擎天
5808	5794	☆☆擎天
5801	5794	☆☆☆擎天
5795	5795	☆冲凌
5809	5795	☆☆冲凌
5802	5795	☆☆☆冲凌
109	109	☆尖石长斧
4752	109	☆☆尖石长斧
4567	109	☆☆☆尖石长斧
110	110	☆青铜长斧
4753	110	☆☆青铜长斧
4568	110	☆☆☆青铜长斧
111	111	☆宣花长斧
4754	111	☆☆宣花长斧
4569	111	☆☆☆宣花长斧
112	112	☆巨灵长斧
4755	112	☆☆巨灵长斧
4570	112	☆☆☆巨灵长斧
143	143	☆裂地长斧
4756	143	☆☆裂地长斧
4571	143	☆☆☆裂地长斧
144	144	☆暗狱长斧
4757	144	☆☆暗狱长斧
4572	144	☆☆☆暗狱长斧
115	115	☆獠牙长斧
4758	115	☆☆獠牙长斧
4573	115	☆☆☆獠牙长斧
1984	1984	☆新月长斧
4759	1984	☆☆新月长斧
4574	1984	☆☆☆新月长斧
5663	5663	☆劈空长斧
5677	5663	☆☆劈空长斧
5671	5663	☆☆☆劈空长斧
5664	5664	☆贯芒长斧
5678	5664	☆☆贯芒长斧
5672	5664	☆☆☆贯芒长斧
5665	5665	☆惊雷
5679	5665	☆☆惊雷
5673	5665	☆☆☆惊雷
5666	5666	☆咆哮
5680	5666	☆☆咆哮
5670	5666	☆☆☆咆哮
5667	5667	☆鸿蒙
5681	5667	☆☆鸿蒙
5674	5667	☆☆☆鸿蒙
5668	5668	☆开天
5682	5668	☆☆开天
5675	5668	☆☆☆开天
5669	5669	☆无妄
5683	5669	☆☆无妄
5676	5669	☆☆☆无妄
100	100	☆粗石斧
4760	100	☆☆粗石斧
4575	100	☆☆☆粗石斧
101	101	☆短柄斧
4761	101	☆☆短柄斧
4576	101	☆☆☆短柄斧
102	102	☆双板斧
4762	102	☆☆双板斧
4577	102	☆☆☆双板斧
103	103	☆蘸金斧
4763	103	☆☆蘸金斧
4578	103	☆☆☆蘸金斧
136	136	☆鱼尾斧
4764	136	☆☆鱼尾斧
4579	136	☆☆☆鱼尾斧
138	138	☆归心斧
4765	138	☆☆归心斧
4580	138	☆☆☆归心斧
1951	1951	☆血河斧
4766	1951	☆☆血河斧
4581	1951	☆☆☆血河斧
1965	1965	☆闪华斧
4767	1965	☆☆闪华斧
4582	1965	☆☆☆闪华斧
5586	5586	☆旋风斧
5600	5586	☆☆旋风斧
5593	5586	☆☆☆旋风斧
5587	5587	☆坠星斧
5601	5587	☆☆坠星斧
5594	5587	☆☆☆坠星斧
5588	5588	☆霹雳
5602	5588	☆☆霹雳
5595	5588	☆☆☆霹雳
5589	5589	☆纵横
5603	5589	☆☆纵横
5596	5589	☆☆☆纵横
5590	5590	☆混沌
5604	5590	☆☆混沌
5597	5590	☆☆☆混沌
5591	5591	☆逆鳞
5605	5591	☆☆逆鳞
5598	5591	☆☆☆逆鳞
5592	5592	☆刑天
5606	5592	☆☆刑天
5599	5592	☆☆☆刑天
11	11	☆工字长锤
4768	11	☆☆工字长锤
4583	11	☆☆☆工字长锤
177	177	☆开山长锤
4769	177	☆☆开山长锤
4584	177	☆☆☆开山长锤
178	178	☆八角长锤
4770	178	☆☆八角长锤
4585	178	☆☆☆八角长锤
179	179	☆瓦棱长锤
4771	179	☆☆瓦棱长锤
4586	179	☆☆☆瓦棱长锤
180	180	☆破冰长锤
4772	180	☆☆破冰长锤
4587	180	☆☆☆破冰长锤
181	181	☆血牙长锤
4773	181	☆☆血牙长锤
4589	181	☆☆☆血牙长锤
1991	1991	☆六丁长锤
4774	1991	☆☆六丁长锤
4590	1991	☆☆☆六丁长锤
1992	1992	☆六甲长锤
4775	1992	☆☆六甲长锤
4591	1992	☆☆☆六甲长锤
5642	5642	☆紫金长锤
5656	5642	☆☆紫金长锤
5649	5642	☆☆☆紫金长锤
5643	5643	☆碎玉长锤
5657	5643	☆☆碎玉长锤
5650	5643	☆☆☆碎玉长锤
5644	5644	☆定音
5658	5644	☆☆定音
5651	5644	☆☆☆定音
5645	5645	☆定神
5659	5645	☆☆定神
5652	5645	☆☆☆定神
5646	5646	☆定海
5660	5646	☆☆定海
5653	5646	☆☆☆定海
5647	5647	☆定世
5661	5647	☆☆定世
5654	5647	☆☆☆定世
5648	5648	☆定宇
5662	5648	☆☆定宇
5655	5648	☆☆☆定宇
119	119	☆坚石锤
4776	119	☆☆坚石锤
4592	119	☆☆☆坚石锤
120	120	☆打铁锤
4777	120	☆☆打铁锤
4593	120	☆☆☆打铁锤
121	121	☆亮银锤
4778	121	☆☆亮银锤
4594	121	☆☆☆亮银锤
173	173	☆镏金锤
4779	173	☆☆镏金锤
4595	173	☆☆☆镏金锤
175	175	☆青犊锤
4780	175	☆☆青犊锤
4596	175	☆☆☆青犊锤
176	176	☆炽焰锤
4781	176	☆☆炽焰锤
4597	176	☆☆☆炽焰锤
1993	1993	☆碧空锤
4782	1993	☆☆碧空锤
4598	1993	☆☆☆碧空锤
1994	1994	☆紫阳锤
4783	1994	☆☆紫阳锤
4599	1994	☆☆☆紫阳锤
5621	5621	☆贯耳锤
5614	5621	☆☆贯耳锤
5607	5621	☆☆☆贯耳锤
5622	5622	☆四猛锤
5615	5622	☆☆四猛锤
5608	5622	☆☆☆四猛锤
5623	5623	☆锁元
5616	5623	☆☆锁元
5609	5623	☆☆☆锁元
5624	5624	☆镇元
5617	5624	☆☆镇元
5610	5624	☆☆☆镇元
5625	5625	☆混元
5618	5625	☆☆混元
5611	5625	☆☆☆混元
5626	5626	☆归元
5619	5626	☆☆归元
5612	5626	☆☆☆归元
5627	5627	☆天元
5620	5627	☆☆天元
5613	5627	☆☆☆天元
195	195	☆手虎刃
4792	195	☆☆手虎刃
4608	195	☆☆☆手虎刃
197	197	☆钢爪刃
4793	197	☆☆钢爪刃
4609	197	☆☆☆钢爪刃
199	199	☆袖里刃
4794	199	☆☆袖里刃
4610	199	☆☆☆袖里刃
201	201	☆银钩刃
4795	201	☆☆银钩刃
4611	201	☆☆☆银钩刃
2036	2036	☆暗影刃
4796	2036	☆☆暗影刃
4612	2036	☆☆☆暗影刃
206	206	☆封喉刃
4797	206	☆☆封喉刃
4613	206	☆☆☆封喉刃
2008	2008	☆夺魄刃
4798	2008	☆☆夺魄刃
4614	2008	☆☆☆夺魄刃
2015	2015	☆追魂刃
4799	2015	☆☆追魂刃
4615	2015	☆☆☆追魂刃
5481	5481	☆瞬杀刃
5495	5481	☆☆瞬杀刃
5488	5481	☆☆☆瞬杀刃
5482	5482	☆暴击刃
5496	5482	☆☆暴击刃
5489	5482	☆☆☆暴击刃
5483	5483	☆断肠
5497	5483	☆☆断肠
5490	5483	☆☆☆断肠
5484	5484	☆漏影
5498	5484	☆☆漏影
5491	5484	☆☆☆漏影
5485	5485	☆九幽
5499	5485	☆☆九幽
5492	5485	☆☆☆九幽
5486	5486	☆修罗
5500	5486	☆☆修罗
5493	5486	☆☆☆修罗
5487	5487	☆冥王
5501	5487	☆☆冥王
5494	5487	☆☆☆冥王
185	185	☆兽皮拳套
4784	185	☆☆兽皮拳套
4600	185	☆☆☆兽皮拳套
186	186	☆粗铜拳套
4785	186	☆☆粗铜拳套
4601	186	☆☆☆粗铜拳套
187	187	☆精铁拳套
4786	187	☆☆精铁拳套
4602	187	☆☆☆精铁拳套
189	189	☆玄钢拳套
4787	189	☆☆玄钢拳套
4603	189	☆☆☆玄钢拳套
190	190	☆灼热拳套
4788	190	☆☆灼热拳套
4604	190	☆☆☆灼热拳套
192	192	☆裂岩拳套
4789	192	☆☆裂岩拳套
4605	192	☆☆☆裂岩拳套
2016	2016	☆激流拳套
4790	2016	☆☆激流拳套
4606	2016	☆☆☆激流拳套
2017	2017	☆炽烈拳套
4791	2017	☆☆炽烈拳套
4607	2017	☆☆☆炽烈拳套
5502	5502	☆瞬击拳套
5516	5502	☆☆瞬击拳套
5509	5502	☆☆☆瞬击拳套
5503	5503	☆贯征拳套
5517	5503	☆☆贯征拳套
5510	5503	☆☆☆贯征拳套
5504	5504	☆魅影
5518	5504	☆☆魅影
5511	5504	☆☆☆魅影
5505	5505	☆厄运
5519	5505	☆☆厄运
5512	5505	☆☆☆厄运
5506	5506	☆决择
5520	5506	☆☆决择
5513	5506	☆☆☆决择
5507	5507	☆悲悯
5521	5507	☆☆悲悯
5514	5507	☆☆☆悲悯
5508	5508	☆灭度
5522	5508	☆☆灭度
5515	5508	☆☆☆灭度
212	212	☆竹木弓
4800	212	☆☆竹木弓
4616	212	☆☆☆竹木弓
214	214	☆穿杨弓
4801	214	☆☆穿杨弓
4617	214	☆☆☆穿杨弓
215	215	☆雀画弓
4802	215	☆☆雀画弓
4618	215	☆☆☆雀画弓
220	220	☆铁胎弓
4803	220	☆☆铁胎弓
4619	220	☆☆☆铁胎弓
223	223	☆疾电弓
4804	223	☆☆疾电弓
4620	223	☆☆☆疾电弓
224	224	☆紫雕弓
4805	224	☆☆紫雕弓
4621	224	☆☆☆紫雕弓
1995	1995	☆银翼弓
4806	1995	☆☆银翼弓
4622	1995	☆☆☆银翼弓
1997	1997	☆鹰击弓
4807	1997	☆☆鹰击弓
4623	1997	☆☆☆鹰击弓
5564	5564	☆新月弓
5579	5564	☆☆新月弓
5572	5564	☆☆☆新月弓
5565	5565	☆射日弓
5580	5565	☆☆射日弓
5573	5565	☆☆☆射日弓
5566	5566	☆凤翔
5581	5566	☆☆凤翔
5574	5566	☆☆☆凤翔
5567	5567	☆龙现
5582	5567	☆☆龙现
5575	5567	☆☆☆龙现
5568	5568	☆羽魂
5583	5568	☆☆羽魂
5576	5568	☆☆☆羽魂
5569	5569	☆灭影
5584	5569	☆☆灭影
5577	5569	☆☆☆灭影
5570	5570	☆逐光
5585	5570	☆☆逐光
5578	5570	☆☆☆逐光
255	255	☆青铜弩
4808	255	☆☆青铜弩
4624	255	☆☆☆青铜弩
260	260	☆十字弩
4809	260	☆☆十字弩
4625	260	☆☆☆十字弩
269	269	☆速射弩
4810	269	☆☆速射弩
4626	269	☆☆☆速射弩
275	275	☆连击弩
4811	275	☆☆连击弩
4627	275	☆☆☆连击弩
282	282	☆神臂弩
4812	282	☆☆神臂弩
4628	282	☆☆☆神臂弩
285	285	☆排云弩
4813	285	☆☆排云弩
4629	285	☆☆☆排云弩
1999	1999	☆射鲛弩
4814	1999	☆☆射鲛弩
4630	1999	☆☆☆射鲛弩
2002	2002	☆破空弩
4815	2002	☆☆破空弩
4631	2002	☆☆☆破空弩
5523	5523	☆安阳弩
5536	5523	☆☆安阳弩
6351	5523	☆☆☆安阳弩
5524	5524	☆诸葛弩
5537	5524	☆☆诸葛弩
5530	5524	☆☆☆诸葛弩
5525	5525	☆落凤
5538	5525	☆☆落凤
5531	5525	☆☆☆落凤
5526	5526	☆元戎
5539	5526	☆☆元戎
5532	5526	☆☆☆元戎
5527	5527	☆千仞
5540	5527	☆☆千仞
5533	5527	☆☆☆千仞
5528	5528	☆万钧
5541	5528	☆☆万钧
5534	5528	☆☆☆万钧
5529	5529	☆神机
5542	5529	☆☆神机
5535	5529	☆☆☆神机
228	228	☆石丸
4816	228	☆☆石丸
4632	228	☆☆☆石丸
229	229	☆铁砂
4817	229	☆☆铁砂
4633	229	☆☆☆铁砂
231	231	☆驱鸟
4818	231	☆☆驱鸟
4634	231	☆☆☆驱鸟
232	232	☆逐雀
4819	232	☆☆逐雀
4635	232	☆☆☆逐雀
233	233	☆牛筋
4820	233	☆☆牛筋
4636	233	☆☆☆牛筋
246	246	☆鹰角
4821	246	☆☆鹰角
4637	246	☆☆☆鹰角
2041	2041	☆击玉
4822	2041	☆☆击玉
4638	2041	☆☆☆击玉
2042	2042	☆连珠
4823	2042	☆☆连珠
4639	2042	☆☆☆连珠
5550	5550	☆迅雷
5557	5550	☆☆迅雷
5543	5550	☆☆☆迅雷
5551	5551	☆骊珠
5558	5551	☆☆骊珠
5544	5551	☆☆☆骊珠
5552	5552	☆铁骑
5559	5552	☆☆铁骑
5545	5552	☆☆☆铁骑
5553	5553	☆银瓶
5560	5553	☆☆银瓶
5546	5553	☆☆☆银瓶
5554	5554	☆玉盘
5561	5554	☆☆玉盘
5547	5554	☆☆☆玉盘
5555	5555	☆霹雳火
5562	5555	☆☆霹雳火
5548	5555	☆☆☆霹雳火
5556	5556	☆震天雷
5563	5556	☆☆震天雷
5549	5556	☆☆☆震天雷
361	361	☆短木杖
4840	361	☆☆短木杖
4656	361	☆☆☆短木杖
364	364	☆骨节杖
4841	364	☆☆骨节杖
4657	364	☆☆☆骨节杖
367	367	☆绿玉杖
4842	367	☆☆绿玉杖
4658	367	☆☆☆绿玉杖
368	368	☆亡灵杖
4843	368	☆☆亡灵杖
4659	368	☆☆☆亡灵杖
373	373	☆聚灵杖
4844	373	☆☆聚灵杖
4660	373	☆☆☆聚灵杖
375	375	☆镇魂杖
4845	375	☆☆镇魂杖
4661	375	☆☆☆镇魂杖
1937	1937	☆通幽杖
4846	1937	☆☆通幽杖
4662	1937	☆☆☆通幽杖
1938	1938	☆启明杖
4847	1938	☆☆启明杖
4663	1938	☆☆☆启明杖
5460	5460	☆役鬼杖
5474	5460	☆☆役鬼杖
5467	5460	☆☆☆役鬼杖
5461	5461	☆驱神杖
5475	5461	☆☆驱神杖
5468	5461	☆☆☆驱神杖
5462	5462	☆璇玑
5476	5462	☆☆璇玑
5469	5462	☆☆☆璇玑
5463	5463	☆囚龙
5477	5463	☆☆囚龙
5470	5463	☆☆☆囚龙
5464	5464	☆枯荣
5478	5464	☆☆枯荣
5471	5464	☆☆☆枯荣
5465	5465	☆苍茫
5479	5465	☆☆苍茫
5472	5465	☆☆☆苍茫
5466	5466	☆封神
5480	5466	☆☆封神
5473	5466	☆☆☆封神
380	380	☆金刚撅
4856	380	☆☆金刚撅
4672	380	☆☆☆金刚撅
381	381	☆韦陀杵
4857	381	☆☆韦陀杵
4673	381	☆☆☆韦陀杵
382	382	☆净土轮
4858	382	☆☆净土轮
4674	382	☆☆☆净土轮
383	383	☆日月钺
4859	383	☆☆日月钺
4675	383	☆☆☆日月钺
384	384	☆降魔杵
4860	384	☆☆降魔杵
4676	384	☆☆☆降魔杵
385	385	☆明王轮
4861	385	☆☆明王轮
4677	385	☆☆☆明王轮
1945	1945	☆罗喉轮
4862	1945	☆☆罗喉轮
4678	1945	☆☆☆罗喉轮
1948	1948	☆昊天轮
4863	1948	☆☆昊天轮
4679	1948	☆☆☆昊天轮
5418	5418	☆五行轮
5432	5418	☆☆五行轮
5425	5418	☆☆☆五行轮
5419	5419	☆三界轮
5433	5419	☆☆三界轮
5426	5419	☆☆☆三界轮
5420	5420	☆伏虎
5434	5420	☆☆伏虎
5427	5420	☆☆☆伏虎
5421	5421	☆降龙
5435	5421	☆☆降龙
5428	5421	☆☆☆降龙
5422	5422	☆天机
5436	5422	☆☆天机
5429	5422	☆☆☆天机
5423	5423	☆转生
5437	5423	☆☆转生
5430	5423	☆☆☆转生
5424	5424	☆大自在
5438	5424	☆☆大自在
5431	5424	☆☆☆大自在
343	343	☆桃木剑
4848	343	☆☆桃木剑
4664	343	☆☆☆桃木剑
345	345	☆松纹剑
4849	345	☆☆松纹剑
4665	345	☆☆☆松纹剑
349	349	☆七星剑
4850	349	☆☆七星剑
4666	349	☆☆☆七星剑
352	352	☆天师剑
4851	352	☆☆天师剑
4667	352	☆☆☆天师剑
357	357	☆摇光剑
4852	357	☆☆摇光剑
4668	357	☆☆☆摇光剑
360	360	☆达摩剑
4853	360	☆☆达摩剑
4669	360	☆☆☆达摩剑
1939	1939	☆真武剑
4854	1939	☆☆真武剑
4670	1939	☆☆☆真武剑
1940	1940	☆玉清剑
4855	1940	☆☆玉清剑
4671	1940	☆☆☆玉清剑
5439	5439	☆上清剑
5453	5439	☆☆上清剑
5446	5439	☆☆☆上清剑
5440	5440	☆太清剑
5454	5440	☆☆太清剑
5447	5440	☆☆☆太清剑
5441	5441	☆太阴
5455	5441	☆☆太阴
5448	5441	☆☆☆太阴
5442	5442	☆太阳
5456	5442	☆☆太阳
5449	5442	☆☆☆太阳
5443	5443	☆太乙
5457	5443	☆☆太乙
5450	5443	☆☆☆太乙
5444	5444	☆太虚
5458	5444	☆☆太虚
5451	5444	☆☆☆太虚
5445	5445	☆太上
5459	5445	☆☆太上
5452	5445	☆☆☆太上
386	386	☆修竹杖
4864	386	☆☆修竹杖
4680	386	☆☆☆修竹杖
387	387	☆鹿角杖
4865	387	☆☆鹿角杖
4681	387	☆☆☆鹿角杖
388	388	☆符文杖
4866	388	☆☆符文杖
4682	388	☆☆☆符文杖
389	389	☆咒血杖
4867	389	☆☆咒血杖
4683	389	☆☆☆咒血杖
390	390	☆菩提杖
4868	390	☆☆菩提杖
4684	390	☆☆☆菩提杖
391	391	☆辟邪幡
4869	391	☆☆辟邪幡
4685	391	☆☆☆辟邪幡
1949	1949	☆逝水幡
4870	1949	☆☆逝水幡
4686	1949	☆☆☆逝水幡
1950	1950	☆招魂幡
4871	1950	☆☆招魂幡
4687	1950	☆☆☆招魂幡
5404	5404	☆驱魔幡
5417	5404	☆☆驱魔幡
5403	5404	☆☆☆驱魔幡
5405	5405	☆疯魔幡
5416	5405	☆☆疯魔幡
5402	5405	☆☆☆疯魔幡
5406	5406	☆雷音
5415	5406	☆☆雷音
5401	5406	☆☆☆雷音
5407	5407	☆般若
5414	5407	☆☆般若
5400	5407	☆☆☆般若
5408	5408	☆九华
5413	5408	☆☆九华
5399	5408	☆☆☆九华
5409	5409	☆逆天
5412	5409	☆☆逆天
5398	5409	☆☆☆逆天
5410	5410	☆涅磐
5411	5410	☆☆涅磐
5397	5410	☆☆☆涅磐
8270	10001	★火云剑
8274	10001	★双飞燕
8272	10001	★玄阴刀
8271	10001	★幻舞隐月剑
8719	10001	★梵天魔刀
8273	10001	★九鬼破天
9336	10001	★鸾凤齐鸣
8275	10001	★天叱宝刀
8278	10001	★煞灵鬼头叉
8276	10001	★乘胜万里伏
8277	10001	★绝天龙牙枪
9337	10001	★五雷轰顶
8292	10001	★定光拳套
8288	10001	★荆棘刺
8293	10001	★鬼雄拳套
8289	10001	★芙蓉刺
8294	10001	★灭魂拳套
8290	10001	★紫电辟邪
8295	10001	★真刚拳套
8291	10001	★蜻蜓刺玉
8296	10001	★掩日断水
8282	10001	★黑巢降魔斧
8286	10001	★鬼啸战斧
8279	10001	★玄冥长锤
8284	10001	★叱风战锤
8283	10001	★万钧巨斧
